ItemCode,Description,Unit,Quantity,UnitPrice,TotalPrice
ITEM0798,Construction work item ITEM0798,m2,142.61,493.8,70420.82
ITEM0799,Construction work item ITEM0799,m2,81.95,180.59,14799.35
ITEM0800,Construction work item ITEM0800,m,235.69,125.59,29600.31
ITEM0801,Construction work item ITEM0801,hr,106.43,844.3,89858.85
ITEM0802,Construction work item ITEM0802,m2,66.57,194.95,12977.82
ITEM0803,Construction work item ITEM0803,kg,170.46,649.27,110674.56
ITEM0804,Construction work item ITEM0804,hr,116.95,479.02,56021.39
ITEM0805,Construction work item ITEM0805,m,75.3,68.08,5126.42
ITEM0806,Construction work item ITEM0806,m2,83.85,633.42,53112.27
ITEM0807,Construction work item ITEM0807,m,62.83,121.45,7630.7
ITEM0808,Construction work item ITEM0808,m2,86.19,76.03,6553.03
ITEM0809,Construction work item ITEM0809,pcs,2.92,272.46,795.58
ITEM0810,Construction work item ITEM0810,kg,43.74,297.04,12992.53
ITEM0811,Construction work item ITEM0811,kg,127.46,808.39,103037.39
ITEM0812,Construction work item ITEM0812,m2,223.7,310.54,69467.8
ITEM0813,Construction work item ITEM0813,pcs,25.7,151.52,3894.06
ITEM0814,Construction work item ITEM0814,kg,53.47,39.55,2114.74
ITEM0815,Construction work item ITEM0815,pcs,131.94,582.74,76886.72
ITEM0816,Construction work item ITEM0816,pcs,201.8,424.11,85585.4
ITEM0817,Construction work item ITEM0817,hr,190.42,568.2,108196.64
ITEM0818,Construction work item ITEM0818,m2,207.58,354.55,73597.49
ITEM0819,Construction work item ITEM0819,m2,72.99,462.81,33780.5
ITEM0820,Construction work item ITEM0820,m,98.64,465.11,45878.45
ITEM0821,Construction work item ITEM0821,m2,129.4,499.78,64671.53
ITEM0822,Construction work item ITEM0822,m,88.7,75.62,6707.49
ITEM0823,Construction work item ITEM0823,hr,155.66,668.91,104122.53
ITEM0824,Construction work item ITEM0824,m,58.8,766.6,45076.08
ITEM0825,Construction work item ITEM0825,pcs,180.87,426.9,77213.4
ITEM0826,Construction work item ITEM0826,pcs,37.13,18.28,678.74
ITEM0827,Construction work item ITEM0827,kg,41.36,273.88,11327.68
ITEM0828,Construction work item ITEM0828,m2,17.87,431.86,7717.34
ITEM0829,Construction work item ITEM0829,pcs,61.0,162.66,9922.26
ITEM0830,Construction work item ITEM0830,kg,43.26,557.94,24136.48
ITEM0831,Construction work item ITEM0831,m,205.04,692.52,141994.3
ITEM0832,Construction work item ITEM0832,hr,202.77,216.73,43946.34
ITEM0833,Construction work item ITEM0833,pcs,135.74,772.2,104818.43
ITEM0834,Construction work item ITEM0834,m,39.16,325.1,12730.92
ITEM0835,Construction work item ITEM0835,kg,130.08,259.58,33766.17
ITEM0836,Construction work item ITEM0836,hr,230.99,520.68,120271.87
ITEM0837,Construction work item ITEM0837,hr,80.3,203.27,16322.58
ITEM0838,Construction work item ITEM0838,kg,100.15,782.7,78387.41
ITEM0839,Construction work item ITEM0839,hr,69.38,876.58,60817.12
ITEM0840,Construction work item ITEM0840,pcs,142.12,662.9,94211.35
ITEM0841,Construction work item ITEM0841,kg,215.02,646.43,138995.38
ITEM0842,Construction work item ITEM0842,hr,48.19,400.3,19290.46
ITEM0843,Construction work item ITEM0843,hr,122.35,880.67,107749.97
ITEM0844,Construction work item ITEM0844,kg,86.77,151.89,13179.5
ITEM0845,Construction work item ITEM0845,kg,71.94,205.71,14798.78
ITEM0846,Construction work item ITEM0846,m,28.33,445.79,12629.23
ITEM0847,Construction work item ITEM0847,m,94.73,874.45,82836.65
ITEM0848,Construction work item ITEM0848,hr,98.89,607.92,60117.21
ITEM0849,Construction work item ITEM0849,m2,52.37,412.65,21610.48
ITEM0850,Construction work item ITEM0850,m2,91.46,450.13,41168.89
ITEM0851,Construction work item ITEM0851,m2,179.24,137.08,24570.22
ITEM0852,Construction work item ITEM0852,hr,127.72,377.06,48158.1
ITEM0853,Construction work item ITEM0853,m2,246.76,42.59,10509.51
ITEM0854,Construction work item ITEM0854,kg,47.14,806.71,38028.31
ITEM0855,Construction work item ITEM0855,hr,197.33,300.77,59350.94
ITEM0856,Construction work item ITEM0856,kg,178.14,115.01,20487.88
ITEM0857,Construction work item ITEM0857,pcs,156.83,510.09,79997.41
ITEM0858,Construction work item ITEM0858,hr,127.79,828.54,105879.13
ITEM0859,Construction work item ITEM0859,kg,207.31,404.33,83821.65
ITEM0860,Construction work item ITEM0860,m,94.02,742.17,69778.82
ITEM0861,Construction work item ITEM0861,hr,186.0,496.29,92309.94
ITEM0862,Construction work item ITEM0862,kg,14.32,669.18,9582.66
ITEM0863,Construction work item ITEM0863,pcs,201.9,256.75,51837.82
ITEM0864,Construction work item ITEM0864,pcs,138.32,749.21,103630.73
ITEM0865,Construction work item ITEM0865,m2,59.22,87.33,5171.68
ITEM0866,Construction work item ITEM0866,m,139.68,133.23,18609.57
ITEM0867,Construction work item ITEM0867,m2,242.86,434.46,105512.96
ITEM0868,Construction work item ITEM0868,pcs,56.54,329.75,18644.06
ITEM0869,Construction work item ITEM0869,pcs,128.92,820.96,105838.16
ITEM0870,Construction work item ITEM0870,pcs,207.51,370.44,76870.0
ITEM0871,Construction work item ITEM0871,hr,171.74,197.12,33853.39
ITEM0872,Construction work item ITEM0872,m2,62.89,696.1,43777.73
ITEM0873,Construction work item ITEM0873,hr,129.77,316.45,41065.72
ITEM0874,Construction work item ITEM0874,hr,200.29,653.64,130917.56
ITEM0875,Construction work item ITEM0875,kg,164.89,43.96,7248.56
ITEM0876,Construction work item ITEM0876,m2,204.91,887.12,181779.76
ITEM0877,Construction work item ITEM0877,m,140.51,597.82,83999.69
ITEM0878,Construction work item ITEM0878,m2,195.66,896.57,175422.89
ITEM0879,Construction work item ITEM0879,pcs,161.07,559.3,90086.45
ITEM0880,Construction work item ITEM0880,kg,183.3,899.31,164843.52
ITEM0881,Construction work item ITEM0881,kg,59.23,127.12,7529.32
ITEM0882,Construction work item ITEM0882,kg,64.13,256.43,16444.86
ITEM0883,Construction work item ITEM0883,pcs,116.87,886.64,103621.62
ITEM0884,Construction work item ITEM0884,pcs,24.55,807.08,19813.81
ITEM0885,Construction work item ITEM0885,hr,3.63,226.79,823.25
ITEM0886,Construction work item ITEM0886,m2,210.95,241.99,51047.79
ITEM0887,Construction work item ITEM0887,hr,102.39,43.69,4473.42
ITEM0888,Construction work item ITEM0888,hr,131.04,490.56,64282.98
ITEM0889,Construction work item ITEM0889,pcs,65.18,406.79,26514.57
ITEM0890,Construction work item ITEM0890,m2,45.45,45.29,2058.43
ITEM0891,Construction work item ITEM0891,hr,88.09,634.3,55875.49
ITEM0892,Construction work item ITEM0892,m2,157.44,639.53,100687.6
ITEM0893,Construction work item ITEM0893,m,131.78,672.26,88590.42
ITEM0894,Construction work item ITEM0894,m2,108.91,483.35,52641.65
ITEM0895,Construction work item ITEM0895,kg,226.03,101.0,22829.03
ITEM0896,Construction work item ITEM0896,hr,99.39,660.12,65609.33
ITEM0897,Construction work item ITEM0897,pcs,25.9,498.49,12910.89
ITEM0898,Construction work item ITEM0898,kg,173.86,828.18,143987.37
ITEM0899,Construction work item ITEM0899,kg,60.67,654.13,39686.07
ITEM0900,Construction work item ITEM0900,m,52.49,341.46,17923.24
ITEM0901,Construction work item ITEM0901,kg,225.26,824.32,185686.32
ITEM0902,Construction work item ITEM0902,m2,244.69,555.24,135861.68
ITEM0903,Construction work item ITEM0903,m2,19.4,392.7,7618.38
ITEM0904,Construction work item ITEM0904,m,98.52,756.24,74504.76
ITEM0905,Construction work item ITEM0905,m2,8.26,159.44,1316.97
ITEM0906,Construction work item ITEM0906,hr,117.67,647.39,76178.38
ITEM0907,Construction work item ITEM0907,kg,24.68,714.93,17644.47
ITEM0908,Construction work item ITEM0908,kg,35.82,85.79,3073.0
ITEM0909,Construction work item ITEM0909,m2,128.48,150.5,19336.24
ITEM0910,Construction work item ITEM0910,pcs,151.58,486.59,73757.31
ITEM0911,Construction work item ITEM0911,m,228.44,725.88,165820.03
ITEM0912,Construction work item ITEM0912,pcs,90.37,581.47,52547.44
ITEM0913,Construction work item ITEM0913,hr,168.22,260.4,43804.49
ITEM0914,Construction work item ITEM0914,m2,135.1,241.56,32634.76
ITEM0915,Construction work item ITEM0915,pcs,102.17,530.93,54245.12
ITEM0916,Construction work item ITEM0916,kg,76.33,122.77,9371.03
ITEM0917,Construction work item ITEM0917,hr,226.22,499.53,113003.68
ITEM0918,Construction work item ITEM0918,m,153.82,433.11,66620.98
ITEM0919,Construction work item ITEM0919,pcs,122.57,518.3,63528.03
ITEM0920,Construction work item ITEM0920,kg,169.5,564.52,95686.14
ITEM0921,Construction work item ITEM0921,m2,117.89,875.33,103192.65
ITEM0922,Construction work item ITEM0922,hr,38.22,334.35,12778.86
ITEM0923,Construction work item ITEM0923,pcs,208.8,858.66,179288.21
ITEM0924,Construction work item ITEM0924,m2,223.71,848.97,189923.08
ITEM0925,Construction work item ITEM0925,pcs,41.45,483.35,20034.86
ITEM0926,Construction work item ITEM0926,m2,121.51,220.83,26833.05
ITEM0927,Construction work item ITEM0927,hr,99.19,203.0,20135.57
ITEM0928,Construction work item ITEM0928,m2,209.11,815.87,170606.58
ITEM0929,Construction work item ITEM0929,pcs,13.53,721.7,9764.6
ITEM0930,Construction work item ITEM0930,m2,120.62,720.7,86930.83
ITEM0931,Construction work item ITEM0931,kg,239.73,585.58,140381.09
ITEM0932,Construction work item ITEM0932,pcs,173.34,238.21,41291.32
ITEM0933,Construction work item ITEM0933,kg,136.36,894.05,121912.66
ITEM0934,Construction work item ITEM0934,hr,53.51,205.78,11011.29
ITEM0935,Construction work item ITEM0935,kg,238.68,863.18,206023.8
ITEM0936,Construction work item ITEM0936,m2,172.84,752.76,130107.04
ITEM0937,Construction work item ITEM0937,m,60.4,457.61,27639.64
ITEM0938,Construction work item ITEM0938,hr,156.98,252.19,39588.79
ITEM0939,Construction work item ITEM0939,pcs,245.97,400.03,98395.38
ITEM0940,Construction work item ITEM0940,m,198.69,193.07,38361.08
ITEM0941,Construction work item ITEM0941,pcs,1.91,735.48,1404.77
ITEM0942,Construction work item ITEM0942,hr,33.28,114.14,3798.58
ITEM0943,Construction work item ITEM0943,kg,207.04,370.59,76726.95
ITEM0944,Construction work item ITEM0944,m2,139.06,759.21,105575.74
ITEM0945,Construction work item ITEM0945,m,38.97,85.19,3319.85
ITEM0946,Construction work item ITEM0946,kg,156.67,775.37,121477.22
ITEM0947,Construction work item ITEM0947,kg,122.22,113.95,13926.97
ITEM0948,Construction work item ITEM0948,m2,105.84,127.29,13472.37
ITEM0949,Construction work item ITEM0949,pcs,126.32,799.05,100936.0
ITEM0950,Construction work item ITEM0950,kg,25.79,369.47,9528.63
ITEM0951,Construction work item ITEM0951,kg,146.37,258.23,37797.13
ITEM0952,Construction work item ITEM0952,m2,53.77,887.82,47738.08
ITEM0953,Construction work item ITEM0953,pcs,224.49,564.06,126625.83
ITEM0954,Construction work item ITEM0954,hr,189.22,126.1,23860.64
ITEM0955,Construction work item ITEM0955,m2,220.61,673.0,148470.53
ITEM0956,Construction work item ITEM0956,m,223.79,278.92,62419.51
ITEM0957,Construction work item ITEM0957,pcs,14.38,631.22,9076.94
ITEM0958,Construction work item ITEM0958,kg,179.34,687.22,123246.03
ITEM0959,Construction work item ITEM0959,hr,128.96,70.34,9071.05
ITEM0960,Construction work item ITEM0960,hr,103.33,431.66,44603.43
ITEM0961,Construction work item ITEM0961,kg,114.57,547.91,62774.05
ITEM0962,Construction work item ITEM0962,m2,84.88,873.52,74144.38
ITEM0963,Construction work item ITEM0963,pcs,161.4,624.2,100745.88
ITEM0964,Construction work item ITEM0964,pcs,165.88,685.02,113631.12
ITEM0965,Construction work item ITEM0965,m2,108.48,427.69,46395.81
ITEM0966,Construction work item ITEM0966,m2,236.73,342.43,81063.45
ITEM0967,Construction work item ITEM0967,pcs,58.5,217.92,12748.32
ITEM0968,Construction work item ITEM0968,kg,18.2,736.88,13411.22
ITEM0969,Construction work item ITEM0969,m,68.71,832.75,57218.25
ITEM0970,Construction work item ITEM0970,m,138.33,426.62,59014.34
ITEM0971,Construction work item ITEM0971,m2,57.27,420.42,24077.45
ITEM0972,Construction work item ITEM0972,kg,147.47,611.5,90177.9
ITEM0973,Construction work item ITEM0973,m,19.25,349.9,6735.58
ITEM0974,Construction work item ITEM0974,kg,151.74,152.53,23144.9
ITEM0975,Construction work item ITEM0975,kg,239.76,309.02,74090.64
ITEM0976,Construction work item ITEM0976,m2,25.61,879.1,22513.75
ITEM0977,Construction work item ITEM0977,hr,167.53,549.17,92002.45
ITEM0978,Construction work item ITEM0978,kg,91.55,177.79,16276.67
ITEM0979,Construction work item ITEM0979,pcs,167.56,874.89,146596.57
ITEM0980,Construction work item ITEM0980,m2,167.12,830.34,138766.42
ITEM0981,Construction work item ITEM0981,m2,182.49,174.91,31919.33
ITEM0982,Construction work item ITEM0982,pcs,198.34,164.17,32561.48
ITEM0983,Construction work item ITEM0983,hr,111.99,520.58,58299.75
ITEM0984,Construction work item ITEM0984,kg,133.55,463.77,61936.48
ITEM0985,Construction work item ITEM0985,pcs,93.69,761.99,71390.84
ITEM0986,Construction work item ITEM0986,hr,7.41,145.54,1078.45
ITEM0987,Construction work item ITEM0987,pcs,114.28,290.91,33245.19
ITEM0988,Construction work item ITEM0988,hr,150.14,406.76,61070.95
ITEM0989,Construction work item ITEM0989,m2,140.82,229.03,32252.0
ITEM0990,Construction work item ITEM0990,hr,180.77,867.48,156814.36
ITEM0991,Construction work item ITEM0991,m2,69.28,659.12,45663.83
ITEM0992,Construction work item ITEM0992,hr,57.84,188.58,10907.47
ITEM0993,Construction work item ITEM0993,m2,161.15,391.36,63067.66
ITEM0994,Construction work item ITEM0994,pcs,54.77,815.04,44639.74
ITEM0995,Construction work item ITEM0995,m,62.92,492.12,30964.19
ITEM0996,Construction work item ITEM0996,m,184.87,681.06,125907.56
ITEM0997,Construction work item ITEM0997,kg,152.57,180.3,27508.37
ITEM0998,Construction work item ITEM0998,hr,129.51,156.34,20247.59
ITEM0999,Construction work item ITEM0999,hr,148.53,400.53,59490.72
ITEM1000,Construction work item ITEM1000,kg,41.07,382.25,15699.01
ITEM1001,Construction work item ITEM1001,hr,142.65,369.52,52712.03
ITEM1002,Construction work item ITEM1002,pcs,190.63,798.67,152250.46
ITEM1003,Construction work item ITEM1003,hr,26.71,864.03,23078.24
ITEM1004,Construction work item ITEM1004,kg,162.28,493.08,80017.02
ITEM1005,Construction work item ITEM1005,hr,151.86,639.48,97111.43
ITEM1006,Construction work item ITEM1006,m,28.95,364.94,10565.01
ITEM1007,Construction work item ITEM1007,hr,68.58,337.4,23138.89
ITEM1008,Construction work item ITEM1008,kg,237.17,139.92,33184.83
ITEM1009,Construction work item ITEM1009,pcs,6.45,728.84,4701.02
ITEM1010,Construction work item ITEM1010,kg,157.4,474.86,74742.96
ITEM1011,Construction work item ITEM1011,m2,191.95,338.91,65053.77
ITEM1012,Construction work item ITEM1012,m,127.04,536.22,68121.39
ITEM1013,Construction work item ITEM1013,m2,225.83,895.49,202228.51
ITEM1014,Construction work item ITEM1014,pcs,33.33,720.54,24015.6
ITEM1015,Construction work item ITEM1015,hr,117.0,386.96,45274.32
ITEM1016,Construction work item ITEM1016,hr,230.94,341.06,78764.4
ITEM1017,Construction work item ITEM1017,kg,101.59,133.08,13519.6
ITEM1018,Construction work item ITEM1018,hr,114.73,297.63,34147.09
ITEM1019,Construction work item ITEM1019,kg,180.78,541.54,97899.6
ITEM1020,Construction work item ITEM1020,kg,154.4,590.58,91185.55
ITEM1021,Construction work item ITEM1021,m,12.54,494.82,6205.04
ITEM1022,Construction work item ITEM1022,m2,109.96,472.25,51928.61
ITEM1023,Construction work item ITEM1023,kg,194.85,586.06,114193.79
ITEM1024,Construction work item ITEM1024,hr,145.36,572.0,83145.92
ITEM1025,Construction work item ITEM1025,kg,113.58,114.17,12967.43
ITEM1026,Construction work item ITEM1026,hr,77.14,884.43,68224.93
ITEM1027,Construction work item ITEM1027,pcs,56.93,199.59,11362.66
ITEM1028,Construction work item ITEM1028,m,133.28,391.77,52215.11
ITEM1029,Construction work item ITEM1029,kg,138.52,286.93,39745.54
ITEM1030,Construction work item ITEM1030,kg,172.29,434.94,74935.81
ITEM1031,Construction work item ITEM1031,hr,197.9,831.73,164599.37
ITEM1032,Construction work item ITEM1032,hr,219.7,733.42,161132.37
ITEM1033,Construction work item ITEM1033,hr,75.43,593.24,44748.09
ITEM1034,Construction work item ITEM1034,m,237.64,46.51,11052.64
ITEM1035,Construction work item ITEM1035,m2,222.1,98.38,21850.2
ITEM1036,Construction work item ITEM1036,m2,226.44,894.04,202446.42
ITEM1037,Construction work item ITEM1037,pcs,227.55,101.72,23146.39
ITEM1038,Construction work item ITEM1038,m2,135.63,398.25,54014.65
ITEM1039,Construction work item ITEM1039,m,183.66,149.95,27539.82
ITEM1040,Construction work item ITEM1040,pcs,138.35,190.0,26286.5
ITEM1041,Construction work item ITEM1041,hr,167.8,137.95,23148.01
ITEM1042,Construction work item ITEM1042,hr,29.47,183.48,5407.16
ITEM1043,Construction work item ITEM1043,hr,67.61,509.13,34422.28
ITEM1044,Construction work item ITEM1044,kg,117.19,47.44,5559.49
ITEM1045,Construction work item ITEM1045,m2,116.23,375.36,43628.09
ITEM1046,Construction work item ITEM1046,m,33.39,353.57,11805.7
ITEM1047,Construction work item ITEM1047,kg,25.45,66.05,1680.97
ITEM1048,Construction work item ITEM1048,m2,79.88,477.81,38167.46
ITEM1049,Construction work item ITEM1049,m2,14.23,273.41,3890.62
ITEM1050,Construction work item ITEM1050,hr,59.77,317.26,18962.63
ITEM1051,Construction work item ITEM1051,m,192.17,738.2,141859.89
ITEM1052,Construction work item ITEM1052,pcs,11.21,611.68,6856.93
ITEM1053,Construction work item ITEM1053,pcs,23.1,432.34,9987.05
ITEM1054,Construction work item ITEM1054,m,48.14,80.29,3865.16
ITEM1055,Construction work item ITEM1055,hr,101.6,722.79,73435.46
ITEM1056,Construction work item ITEM1056,pcs,228.41,898.25,205169.28
ITEM1057,Construction work item ITEM1057,hr,15.24,788.61,12018.42
ITEM1058,Construction work item ITEM1058,pcs,183.96,566.0,104121.36
ITEM1059,Construction work item ITEM1059,kg,66.71,710.39,47390.12
ITEM1060,Construction work item ITEM1060,hr,137.28,743.41,102055.32
ITEM1061,Construction work item ITEM1061,pcs,185.43,222.12,41187.71
ITEM1062,Construction work item ITEM1062,kg,172.33,338.0,58247.54
ITEM1063,Construction work item ITEM1063,pcs,201.01,192.03,38599.95
ITEM1064,Construction work item ITEM1064,m2,19.18,90.87,1742.89
ITEM1065,Construction work item ITEM1065,kg,200.12,236.97,47422.44
ITEM1066,Construction work item ITEM1066,kg,149.91,445.42,66772.91
ITEM1067,Construction work item ITEM1067,pcs,123.31,121.61,14995.73
ITEM1068,Construction work item ITEM1068,m,94.25,584.45,55084.41
ITEM1069,Construction work item ITEM1069,hr,232.98,405.54,94482.71
ITEM1070,Construction work item ITEM1070,kg,153.88,538.2,82818.22
ITEM1071,Construction work item ITEM1071,hr,169.14,519.63,87890.22
ITEM1072,Construction work item ITEM1072,m2,90.98,592.5,53905.65
ITEM1073,Construction work item ITEM1073,pcs,84.49,699.65,59113.43
ITEM1074,Construction work item ITEM1074,pcs,77.6,398.58,30929.81
ITEM1075,Construction work item ITEM1075,kg,156.93,601.43,94382.41
ITEM1076,Construction work item ITEM1076,pcs,137.59,47.17,6490.12
ITEM1077,Construction work item ITEM1077,hr,60.51,721.06,43631.34
ITEM1078,Construction work item ITEM1078,kg,20.24,645.65,13067.96
ITEM1079,Construction work item ITEM1079,m2,183.19,563.92,103304.5
ITEM1080,Construction work item ITEM1080,m2,154.78,167.81,25973.63
ITEM1081,Construction work item ITEM1081,pcs,214.37,811.05,173864.79
ITEM1082,Construction work item ITEM1082,hr,223.68,213.44,47742.26
ITEM1083,Construction work item ITEM1083,pcs,171.06,649.08,111031.62
ITEM1084,Construction work item ITEM1084,m2,78.73,489.48,38536.76
ITEM1085,Construction work item ITEM1085,pcs,249.99,314.74,78681.85
ITEM1086,Construction work item ITEM1086,kg,142.1,94.92,13488.13
ITEM1087,Construction work item ITEM1087,pcs,81.52,749.27,61080.49
ITEM1088,Construction work item ITEM1088,kg,161.29,124.0,19999.96
ITEM1089,Construction work item ITEM1089,hr,74.7,675.85,50486.0
ITEM1090,Construction work item ITEM1090,m,111.3,819.84,91248.19
ITEM1091,Construction work item ITEM1091,m,96.84,139.85,13543.07
ITEM1092,Construction work item ITEM1092,m,176.2,602.61,106179.88
ITEM1093,Construction work item ITEM1093,kg,70.03,397.07,27806.81
ITEM1094,Construction work item ITEM1094,m,237.17,94.33,22372.25
ITEM1095,Construction work item ITEM1095,m2,115.42,156.55,18069.0
ITEM1096,Construction work item ITEM1096,pcs,116.02,234.23,27175.36
ITEM1097,Construction work item ITEM1097,m,237.22,636.43,150973.92
ITEM1098,Construction work item ITEM1098,pcs,145.52,471.56,68621.41
ITEM1099,Construction work item ITEM1099,pcs,11.49,144.87,1664.56
ITEM1100,Construction work item ITEM1100,kg,201.19,69.46,13974.66
ITEM1101,Construction work item ITEM1101,pcs,141.96,446.53,63389.4
ITEM1102,Construction work item ITEM1102,kg,51.24,664.61,34054.62
ITEM1103,Construction work item ITEM1103,pcs,108.86,540.26,58812.7
ITEM1104,Construction work item ITEM1104,pcs,25.47,216.25,5507.89
ITEM1105,Construction work item ITEM1105,kg,245.64,92.51,22724.16
ITEM1106,Construction work item ITEM1106,hr,199.63,98.79,19721.45
ITEM1107,Construction work item ITEM1107,hr,44.08,194.62,8578.85
ITEM1108,Construction work item ITEM1108,hr,229.45,40.42,9274.37
ITEM1109,Construction work item ITEM1109,m,179.43,664.94,119310.18
ITEM1110,Construction work item ITEM1110,m2,212.01,872.96,185076.25
ITEM1111,Construction work item ITEM1111,pcs,221.89,379.9,84296.01
ITEM1112,Construction work item ITEM1112,pcs,53.61,599.54,32141.34
ITEM1113,Construction work item ITEM1113,pcs,20.3,55.93,1135.38
ITEM1114,Construction work item ITEM1114,hr,154.8,307.38,47582.42
ITEM1115,Construction work item ITEM1115,hr,6.25,127.56,797.25
ITEM1116,Construction work item ITEM1116,m2,234.6,36.51,8565.25
ITEM1117,Construction work item ITEM1117,m,172.41,83.39,14377.27
ITEM1118,Construction work item ITEM1118,m,196.51,672.21,132095.99
ITEM1119,Construction work item ITEM1119,m2,47.09,761.85,35875.52
ITEM1120,Construction work item ITEM1120,kg,97.69,484.21,47302.47
ITEM1121,Construction work item ITEM1121,m2,32.27,451.3,14563.45
ITEM1122,Construction work item ITEM1122,hr,148.52,289.36,42975.75
ITEM1123,Construction work item ITEM1123,m2,80.04,176.99,14166.28
ITEM1124,Construction work item ITEM1124,kg,5.37,291.83,1567.13
ITEM1125,Construction work item ITEM1125,pcs,72.62,651.91,47341.7
ITEM1126,Construction work item ITEM1126,pcs,24.04,666.34,16018.81
ITEM1127,Construction work item ITEM1127,kg,193.28,119.25,23048.64
ITEM1128,Construction work item ITEM1128,pcs,93.78,716.26,67170.86
ITEM1129,Construction work item ITEM1129,m2,27.35,785.26,21476.86
ITEM1130,Construction work item ITEM1130,kg,42.88,445.75,19113.76
ITEM1131,Construction work item ITEM1131,hr,81.64,524.53,42822.63
ITEM1132,Construction work item ITEM1132,m2,158.5,225.18,35691.03
ITEM1133,Construction work item ITEM1133,m,37.15,150.39,5586.99
ITEM1134,Construction work item ITEM1134,hr,75.51,337.95,25518.6
ITEM1135,Construction work item ITEM1135,hr,227.32,619.37,140795.19
ITEM1136,Construction work item ITEM1136,hr,153.54,828.08,127143.4
ITEM1137,Construction work item ITEM1137,hr,212.83,123.85,26359.0
ITEM1138,Construction work item ITEM1138,m2,185.94,253.58,47150.67
ITEM1139,Construction work item ITEM1139,hr,21.93,604.77,13262.61
ITEM1140,Construction work item ITEM1140,pcs,35.6,342.13,12179.83
ITEM1141,Construction work item ITEM1141,m2,197.4,469.66,92710.88
ITEM1142,Construction work item ITEM1142,m,190.82,888.79,169598.91
ITEM1143,Construction work item ITEM1143,m2,23.68,471.49,11164.88
ITEM1144,Construction work item ITEM1144,pcs,22.59,878.68,19849.38
ITEM1145,Construction work item ITEM1145,kg,55.69,486.67,27102.65
ITEM1146,Construction work item ITEM1146,hr,36.23,556.98,20179.39
ITEM1147,Construction work item ITEM1147,hr,31.3,312.65,9785.94
ITEM1148,Construction work item ITEM1148,kg,164.42,770.34,126659.3
ITEM1149,Construction work item ITEM1149,m,196.61,460.97,90631.31
ITEM1150,Construction work item ITEM1150,hr,92.78,618.47,57381.65
ITEM1151,Construction work item ITEM1151,m2,94.4,715.38,67531.87
ITEM1152,Construction work item ITEM1152,kg,124.93,50.62,6323.96
ITEM1153,Construction work item ITEM1153,m2,61.12,230.2,14069.82
ITEM1154,Construction work item ITEM1154,m,25.24,81.89,2066.9
ITEM1155,Construction work item ITEM1155,pcs,157.41,366.0,57612.06
ITEM1156,Construction work item ITEM1156,kg,33.12,581.68,19265.24
ITEM1157,Construction work item ITEM1157,hr,145.25,348.1,50561.52
ITEM1158,Construction work item ITEM1158,m2,97.59,476.49,46500.66
ITEM1159,Construction work item ITEM1159,hr,12.16,148.06,1800.41
ITEM1160,Construction work item ITEM1160,pcs,75.38,84.15,6343.23
ITEM1161,Construction work item ITEM1161,hr,161.52,738.43,119271.21
ITEM1162,Construction work item ITEM1162,m2,151.63,675.61,102442.74
ITEM1163,Construction work item ITEM1163,kg,185.72,761.76,141474.07
ITEM1164,Construction work item ITEM1164,m2,160.34,601.2,96396.41
ITEM1165,Construction work item ITEM1165,m,244.3,831.71,203186.75
ITEM1166,Construction work item ITEM1166,hr,78.58,534.94,42035.59
ITEM1167,Construction work item ITEM1167,kg,101.48,373.02,37854.07
ITEM1168,Construction work item ITEM1168,kg,150.57,92.18,13879.54
ITEM1169,Construction work item ITEM1169,kg,121.3,65.45,7939.08
ITEM1170,Construction work item ITEM1170,kg,200.12,98.98,19807.88
ITEM1171,Construction work item ITEM1171,pcs,218.1,370.89,80891.11
ITEM1172,Construction work item ITEM1172,m2,103.22,594.07,61319.91
ITEM1173,Construction work item ITEM1173,m,168.44,432.37,72828.4
ITEM1174,Construction work item ITEM1174,kg,114.92,310.1,35636.69
ITEM1175,Construction work item ITEM1175,m,119.81,17.28,2070.32
ITEM1176,Construction work item ITEM1176,m,229.0,890.37,203894.73
ITEM1177,Construction work item ITEM1177,kg,44.91,856.34,38458.23
ITEM1178,Construction work item ITEM1178,pcs,2.77,468.64,1298.13
ITEM1179,Construction work item ITEM1179,m,32.53,43.46,1413.75
ITEM1180,Construction work item ITEM1180,kg,153.06,689.54,105540.99
ITEM1181,Construction work item ITEM1181,m,86.99,350.07,30452.59
ITEM1182,Construction work item ITEM1182,kg,128.79,853.58,109932.57
ITEM1183,Construction work item ITEM1183,hr,17.87,191.25,3417.64
ITEM1184,Construction work item ITEM1184,pcs,31.89,231.55,7384.13
ITEM1185,Construction work item ITEM1185,m2,223.23,869.02,193991.33
ITEM1186,Construction work item ITEM1186,m,161.38,180.53,29133.93
ITEM1187,Construction work item ITEM1187,m,199.73,210.25,41993.23
ITEM1188,Construction work item ITEM1188,hr,199.21,621.3,123769.17
ITEM1189,Construction work item ITEM1189,hr,33.37,219.78,7334.06
ITEM1190,Construction work item ITEM1190,m,8.56,460.43,3941.28
ITEM1191,Construction work item ITEM1191,m2,57.44,133.02,7640.67
ITEM1192,Construction work item ITEM1192,kg,13.41,740.04,9923.94
ITEM1193,Construction work item ITEM1193,m,7.35,456.67,3356.52
ITEM1194,Construction work item ITEM1194,hr,123.46,566.54,69945.03
ITEM1195,Construction work item ITEM1195,m2,100.53,195.38,19641.55
